"","text","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"527","asian",0,0,0,0,0,0,0,0,0,0
"528","exhibits",0,0,0,0,0,0,0,0,0,0
"529","items",0,0,0,0,0,0,0,0,0,0
"530","britain",0,0,0,0,0,0,0,0,0,0
"531","plundered",0,0,0,0,0,0,0,0,0,0
"532","world",0,0,0,0,0,0,0,0,0,0
"533","past",0,0,0,0,0,0,0,0,0,0
"534","personally",0,0,0,0,0,0,0,0,0,0
"535","prefer",0,0,0,0,0,0,0,1,0,1
"536","items",0,0,0,0,0,0,0,0,0,0
"537","correct",0,0,0,0,0,0,0,0,0,0
"538","setting",0,0,0,0,0,0,0,0,0,0
"539","starting",0,0,0,0,0,0,0,0,0,0
"540","elgin",0,0,0,0,0,0,0,0,0,0
"541","marbles",0,0,0,0,0,0,0,0,0,0
"542","absolutely",0,0,0,0,0,0,0,0,0,0
"543","amazing",0,0,0,0,0,0,0,0,0,0
"544","visit",0,0,0,0,0,0,0,0,0,1
"545","architecture",0,0,0,0,0,0,0,1,0,0
"546","inside",0,0,0,0,0,0,0,0,0,0
"547","short",0,0,0,0,0,0,0,0,0,0
"548","breath",0,0,0,0,0,0,0,0,0,0
"549","taking",0,0,0,0,0,0,0,0,0,0
"550","literally",0,0,0,0,0,0,0,0,0,0
"551","walk",0,0,0,0,0,0,0,0,0,0
"552","friend",0,0,0,0,1,0,0,1,0,1
"553","visit",0,0,0,0,0,0,0,0,0,1
"554","australia",0,0,0,0,0,0,0,0,0,0
"555","normal",0,0,0,0,0,0,0,0,0,0
"556","haunts",0,0,0,0,0,0,0,0,0,0
"557","london",0,0,0,0,0,0,0,0,0,0
"558","cherry",0,0,0,0,0,0,0,0,0,1
"559","cake",0,0,0,0,0,0,0,0,0,0
"560","walked",0,0,0,0,0,0,0,0,0,0
"561","round",0,0,0,0,0,0,0,0,0,0
"562","visited",0,0,0,0,0,0,0,0,0,0
"563","covid",0,0,0,0,0,0,0,0,0,0
"564","conditions",0,0,0,0,0,0,0,0,0,0
"565","ground",0,0,0,0,0,0,0,1,0,0
"566","floor",0,0,0,0,0,0,0,0,0,0
"567","public",0,1,0,0,0,0,0,0,0,1
"568","disppointed",0,0,0,0,0,0,0,0,0,0
"569","mummies",0,0,0,0,0,0,0,0,0,0
"570","egyptian",0,0,0,0,0,0,0,0,0,0
"571","sculptures",0,0,0,0,0,0,0,0,0,0
"572","enjoyed",0,0,0,0,0,0,0,0,0,0
"573","greek",0,0,0,0,0,0,0,0,0,0
"574","vases",0,0,0,0,0,0,0,0,0,0
"575","treading",0,0,0,0,0,0,0,0,0,0
"576","peoples",0,0,0,0,0,0,0,0,0,0
"577","toes",0,0,0,0,0,0,0,0,0,0
"578","read",0,0,0,0,0,0,0,0,0,0
"579","notes",0,0,0,0,0,0,0,0,0,0
"580","nice",0,0,0,0,0,0,0,0,0,0
"581","drop",0,0,0,0,0,0,0,0,0,0
"582","rain",0,0,0,0,0,0,0,0,0,0
"583","london",0,0,0,0,0,0,0,0,0,0
"584","friendly",0,1,0,0,1,0,0,1,0,1
"585","staff",0,0,0,0,0,0,0,0,0,0
"586","nice",0,0,0,0,0,0,0,0,0,0
"587","organization",0,1,0,0,1,0,1,1,0,1
"588","recommending",0,0,0,0,0,0,0,0,0,0
"589","ive",0,0,0,0,0,0,0,0,0,0
"590","regular",0,0,0,0,0,0,0,0,0,0
"591","visitor",0,1,0,0,1,0,0,0,0,1
"592","british",0,0,0,0,0,0,0,0,0,0
"593","museum",0,0,0,0,0,0,0,0,0,0
"594","reviewing",0,0,0,0,0,0,0,0,0,0
"595","post",0,0,0,0,0,0,0,0,0,0
"596","lockdown",0,0,0,0,0,0,0,0,0,0
"597","visit",0,0,0,0,0,0,0,0,0,1
"598","crowded",0,0,0,0,0,0,0,0,0,0
"599","queues",0,0,0,0,0,0,0,0,0,0
"600","loos",0,0,0,0,0,0,0,0,0,0
"601","follow",0,0,0,0,0,0,0,0,0,0
"602","route",0,0,0,0,0,0,0,0,0,0
"603","ground",0,0,0,0,0,0,0,1,0,0
"604","floor",0,0,0,0,0,0,0,0,0,0
"605","amazing",0,0,0,0,0,0,0,0,0,0
"606","experience",0,0,0,0,0,0,0,0,0,0
"607","beautiful",0,0,0,0,1,0,0,0,0,1
"608","enourmous",0,0,0,0,0,0,0,0,0,0
"609","coronavirus",0,0,0,0,0,0,0,0,0,0
"610","restrictions",0,0,0,0,0,0,0,0,0,0
"611","museum",0,0,0,0,0,0,0,0,0,0
"612","london",0,0,0,0,0,0,0,0,0,0
"613","route",0,0,0,0,0,0,0,0,0,0
"614","ground",0,0,0,0,0,0,0,1,0,0
"615","floor",0,0,0,0,0,0,0,0,0,0
"616","public",0,1,0,0,0,0,0,0,0,1
"617","free",0,0,0,0,0,0,0,0,0,0
"618","admission",0,0,0,0,0,0,0,0,0,0
"619","british",0,0,0,0,0,0,0,0,0,0
"620","exhibition",0,0,0,0,0,0,0,0,0,0
"621","main",0,0,0,0,0,0,0,0,0,1
"622","stuff",0,0,0,0,0,0,0,0,0,0
"623","robbed",0,0,0,0,0,0,0,0,0,0
"624","countries",0,0,0,0,0,0,0,0,0,0
"625","nt",0,0,0,0,0,0,0,0,0,0
"626","belong",0,0,0,0,0,0,0,0,0,0
"627","country",0,0,0,0,0,0,0,0,0,0
"628","google",0,0,0,0,0,0,0,0,0,0
"629","maps",0,0,0,0,0,0,0,0,0,0
"630","sends",0,0,0,0,0,0,0,0,0,0
"631","circles",0,0,0,0,0,0,0,0,0,0
"632","front",0,0,0,0,0,0,0,0,0,0
"633","tacky",0,0,0,0,0,0,0,0,0,0
"634","frontier",0,0,0,0,0,0,0,0,0,0
"635","couldnt",0,0,0,0,0,0,0,0,0,0
"636","decent",0,0,0,0,0,0,0,0,0,1
"637","picture",0,0,0,0,0,0,0,0,0,0
"638","museum",0,0,0,0,0,0,0,0,0,0
"639","lot",0,0,0,0,0,0,0,0,0,0
"640","valuable",0,0,0,0,0,0,0,0,0,1
"641","collections",0,0,0,0,0,0,0,0,0,0
"642","countries",0,0,0,0,0,0,0,0,0,0
"643","essential",0,0,0,0,0,0,0,0,0,1
"644","museum",0,0,0,0,0,0,0,0,0,0
"645","global",0,0,0,0,0,0,0,0,0,0
"646","egypt",0,0,0,0,0,0,0,0,0,0
"647","china",0,0,0,0,0,0,0,0,0,0
"648","rome",0,0,0,0,0,0,0,0,0,0
"649","japan",0,0,0,0,0,0,0,0,0,0
"650","hours",0,0,0,0,0,0,0,0,0,0
"651","visiting",0,0,0,0,0,0,0,0,0,0
"652","explore",0,1,0,0,0,0,0,0,0,0
"653","museum",0,0,0,0,0,0,0,0,0,0
"654","spend",0,0,0,0,0,0,0,0,0,0
"655","days",0,0,0,0,0,0,0,0,0,0
"656","museums",0,0,0,0,0,0,0,0,0,0
"657","world",0,0,0,0,0,0,0,0,0,0
"658","exhibits",0,0,0,0,0,0,0,0,0,0
"659","wonderful",0,0,0,0,1,0,1,1,0,1
"660","laid",0,0,0,0,0,0,0,0,0,0
"661","iconic",0,0,0,0,0,0,0,0,0,0
"662","exhibits",0,0,0,0,0,0,0,0,0,0
"663","including",0,0,0,0,0,0,0,0,0,1
"664","rosetta",0,0,0,0,0,0,0,0,0,0
"665","stone",1,0,0,0,0,0,0,0,1,0
"666","frieze",0,0,0,0,0,0,0,0,0,0
"667","parthenon",0,0,0,0,0,0,0,0,0,0
"668","collection",0,0,0,0,0,0,0,0,0,0
"669","artifacts",0,0,0,0,0,0,0,0,0,0
"670","ancient",0,0,0,0,0,0,0,0,1,0
"671","museum",0,0,0,0,0,0,0,0,0,0
"672","covid",0,0,0,0,0,0,0,0,0,0
"673","measures",0,0,0,0,0,0,0,0,0,0
"674","guests",0,0,0,0,0,0,0,0,0,0
"675","enter",0,0,0,0,0,0,0,0,0,0
"676","russell",0,0,0,0,0,0,0,0,0,0
"677","street",0,0,0,0,0,0,0,0,0,0
"678","entrance",0,0,0,0,0,0,0,0,0,0
"679","exit",0,0,0,0,0,0,0,0,0,0
"680","montague",0,0,0,0,0,0,0,0,0,0
"681","everyones",0,0,0,0,0,0,0,0,0,0
"682","bags",0,0,0,0,0,0,0,0,0,0
"683","checked",0,0,0,0,0,0,0,0,0,0
"684","prebook",0,0,0,0,0,0,0,0,0,0
"685","time",0,1,0,0,0,0,0,0,0,0
"686","enter",0,0,0,0,0,0,0,0,0,0
"687","museum",0,0,0,0,0,0,0,0,0,0
"688","tickets",0,0,0,0,0,0,0,0,0,0
"689","free",0,0,0,0,0,0,0,0,0,0
"690","fascinating",0,0,0,0,0,0,0,0,0,1
"691","visit",0,0,0,0,0,0,0,0,0,1
"692","fortunate",0,0,0,0,0,0,0,0,0,1
"693","museum",0,0,0,0,0,0,0,0,0,0
"694","time",0,1,0,0,0,0,0,0,0,0
"695","visit",0,0,0,0,0,0,0,0,0,1
"696","people",0,0,0,0,0,0,0,0,0,0
"697","staff",0,0,0,0,0,0,0,0,0,0
"698","helpful",0,0,0,0,1,0,0,1,0,1
"699","chris",0,0,0,0,0,0,0,0,0,0
"700","bag",0,0,0,0,0,0,0,0,0,0
"701","searcher",0,0,0,0,0,0,0,0,0,0
"702","directions",0,0,0,0,0,0,0,0,0,0
"703","departure",0,0,0,0,0,1,0,0,1,0
"704","check",0,0,0,0,0,0,0,0,0,0
"705","crew",0,0,0,0,0,0,0,1,0,0
"706","museum",0,0,0,0,0,0,0,0,0,0
"707","absolutely",0,0,0,0,0,0,0,0,0,0
"708","beautiful",0,0,0,0,1,0,0,0,0,1
"709","learn",0,0,0,0,0,0,0,0,0,1
"710","broken",1,0,0,1,0,1,0,0,1,0
"711","countries",0,0,0,0,0,0,0,0,0,0
"712","treasures",0,0,0,0,0,0,0,0,0,0
"713","world",0,0,0,0,0,0,0,0,0,0
"714","social",0,0,0,0,0,0,0,0,0,0
"715","distancing",0,0,0,0,0,0,0,0,0,0
"716","guidelines",0,0,0,0,0,0,0,0,0,0
"717","adhered",0,0,0,0,0,0,0,0,0,0
"718","rainy",0,0,0,0,0,1,0,0,0,0
"719","morning",0,0,0,0,0,0,0,0,0,0
"720","sore",1,0,0,0,0,1,0,0,1,0
"721","rosetta",0,0,0,0,0,0,0,0,0,0
"722","stone",1,0,0,0,0,0,0,0,1,0
"723","elgin",0,0,0,0,0,0,0,0,0,0
"724","marbles",0,0,0,0,0,0,0,0,0,0
"725","free",0,0,0,0,0,0,0,0,0,0
"726","definatly",0,0,0,0,0,0,0,0,0,0
"727","worth",0,0,0,0,0,0,0,0,0,1
"728","morning",0,0,0,0,0,0,0,0,0,0
"729","visit",0,0,0,0,0,0,0,0,0,1
"730","fresh",0,0,0,0,0,0,0,0,0,0
"731","airy",0,0,0,0,0,0,0,0,0,0
"732","museum",0,0,0,0,0,0,0,0,0,0
"733","social",0,0,0,0,0,0,0,0,0,0
"734","distancing",0,0,0,0,0,0,0,0,0,0
"735","lots",0,0,0,0,0,0,0,0,0,0
"736","greekegyptian",0,0,0,0,0,0,0,0,0,0
"737","history",0,0,0,0,0,0,0,0,0,0
"738","spent",0,0,0,0,0,0,0,0,1,0
"739","hours",0,0,0,0,0,0,0,0,0,0
"740","beautiful",0,0,0,0,1,0,0,0,0,1
"741","experience",0,0,0,0,0,0,0,0,0,0
"742","beautiful",0,0,0,0,1,0,0,0,0,1
"743","world",0,0,0,0,0,0,0,0,0,0
"744","inside",0,0,0,0,0,0,0,0,0,0
"745","unique",0,0,0,0,0,0,1,0,0,1
"746","unforgettable",0,0,0,0,0,0,0,0,0,0
"747","experience",0,0,0,0,0,0,0,0,0,0
"748","slightly",0,0,0,0,0,0,0,0,0,0
"749","disappointed",1,0,1,0,0,1,0,0,1,0
"750","couldn’t",0,0,0,0,0,0,0,0,0,0
"751","visit",0,0,0,0,0,0,0,0,0,1
"752","upper",0,0,0,0,0,0,0,0,0,0
"753","floors",0,0,0,0,0,0,0,0,0,0
"754","booked",0,0,0,0,0,0,0,0,0,0
"755","online",0,0,0,0,0,0,0,0,0,0
"756","system",0,0,0,0,0,0,0,1,0,0
"757","operating",0,0,0,0,0,0,0,0,0,0
"758","start",0,1,0,0,0,0,0,0,0,0
"759","egypt",0,0,0,0,0,0,0,0,0,0
"760","elgin",0,0,0,0,0,0,0,0,0,0
"761","marbles",0,0,0,0,0,0,0,0,0,0
"762","tad",0,0,0,0,0,0,0,0,0,0
"763","busy",0,0,0,0,0,0,0,0,0,0
"764","spent",0,0,0,0,0,0,0,0,1,0
"765","hours",0,0,0,0,0,0,0,0,0,0
"766","visiting",0,0,0,0,0,0,0,0,0,0
"767","ground",0,0,0,0,0,0,0,1,0,0
"768","floor",0,0,0,0,0,0,0,0,0,0
"769","coffee",0,0,0,0,0,0,0,0,0,0
"770","break",0,0,0,0,0,0,1,0,0,0
"771","bit",0,0,0,0,0,0,0,0,0,0
"772","expensiveon",0,0,0,0,0,0,0,0,0,0
"773","ground",0,0,0,0,0,0,0,1,0,0
"774","floors",0,0,0,0,0,0,0,0,0,0
"775","poked",0,0,0,0,0,0,0,0,0,0
"776","nose",0,0,1,0,0,0,0,0,0,0
"777","door",0,0,0,0,0,0,0,0,0,0
"778","pm",0,0,0,0,0,0,0,0,0,0
"779","hot",1,0,0,0,0,0,0,0,0,0
"780","humid",0,0,0,0,0,0,0,0,0,0
"781","comparitively",0,0,0,0,0,0,0,0,0,0
"782","crowded",0,0,0,0,0,0,0,0,0,0
"783","supposed",0,0,0,0,0,0,0,0,0,0
"784","socially",0,0,0,0,0,0,0,0,0,0
"785","distancing",0,0,0,0,0,0,0,0,0,0
"786","safe",0,0,0,0,1,0,0,1,0,1
"787","view",0,0,0,0,0,0,0,0,0,0
"788","avoid",0,0,0,1,0,0,0,0,1,0
"789","quieter",0,0,0,0,0,0,0,0,0,0
"790","time",0,1,0,0,0,0,0,0,0,0
"791","british",0,0,0,0,0,0,0,0,0,0
"792","museum",0,0,0,0,0,0,0,0,0,0
"793","reopened",0,0,0,0,0,0,0,0,0,0
"794","covid",0,0,0,0,0,0,0,0,0,0
"795","lockdown",0,0,0,0,0,0,0,0,0,0
"796","pre",0,0,0,0,0,0,0,0,0,0
"797","book",0,0,0,0,0,0,0,0,0,0
"798","ticketeasy",0,0,0,0,0,0,0,0,0,0
"799","website",0,0,0,0,0,0,0,0,0,0
"800","smoothly",0,0,0,0,0,0,0,0,0,0
"801","care",0,0,0,0,0,0,0,0,0,0
"802","arrive",0,1,0,0,0,0,0,0,0,0
"803","allocated",0,0,0,0,0,0,0,0,0,0
"804","time",0,1,0,0,0,0,0,0,0,0
"805","entry",0,0,0,0,0,0,0,0,0,0
"806","smooth",0,0,0,0,0,0,0,0,0,0
"807","easy",0,0,0,0,0,0,0,0,0,0
"808","ground",0,0,0,0,0,0,0,1,0,0
"809","floor",0,0,0,0,0,0,0,0,0,0
"810","signposted",0,0,0,0,0,0,0,0,0,0
"811","route",0,0,0,0,0,0,0,0,0,0
"812","follow",0,0,0,0,0,0,0,0,0,0
"813","visit",0,0,0,0,0,0,0,0,0,1
"814","british",0,0,0,0,0,0,0,0,0,0
"815","museum",0,0,0,0,0,0,0,0,0,0
"816","colonial",0,0,0,0,0,0,0,0,0,0
"817","rule",0,0,0,1,0,0,0,1,0,0
"818","collection",0,0,0,0,0,0,0,0,0,0
"819","amazing",0,0,0,0,0,0,0,0,0,0
"820","special",0,0,0,0,1,0,0,0,0,1
"821","exhibit",0,0,0,0,0,0,0,0,0,0
"822","family",0,0,0,0,0,0,0,0,0,0
"823","love",0,0,0,0,1,0,0,0,0,1
"824","excellent",0,0,0,0,1,0,0,1,0,1
"825","time",0,1,0,0,0,0,0,0,0,0
"826","visit",0,0,0,0,0,0,0,0,0,1
"827","bm",0,0,0,0,0,0,0,0,0,0
"828","quiet",0,0,0,0,0,1,0,0,0,1
"829","ground",0,0,0,0,0,0,0,1,0,0
"830","floor",0,0,0,0,0,0,0,0,0,0
"831","follow",0,0,0,0,0,0,0,0,0,0
"832","trail",0,0,0,0,0,0,0,0,0,0
"833","finsihing",0,0,0,0,0,0,0,0,0,0
"834","de",0,0,0,0,0,0,0,0,0,0
"835","waal",0,0,0,0,0,0,0,0,0,0
"836","pavilion",0,0,0,0,0,0,0,0,0,0
"837","housing",0,0,0,0,0,0,0,0,0,0
"838","books",0,0,0,0,0,0,0,0,0,0
"839","exile",1,0,0,1,0,1,0,0,1,0
"840","bm",0,0,0,0,0,0,0,0,0,0
"841","crowded",0,0,0,0,0,0,0,0,0,0
"842","lovely",0,1,0,0,1,1,1,1,0,1
"843","enjoy",0,1,0,0,1,0,0,1,0,1
"844","peace",0,1,0,0,1,0,0,1,0,1
"845","discover",0,0,0,0,0,0,0,0,0,0
"846","objects",0,0,0,0,0,0,0,0,0,0
"847","notice",0,0,0,0,0,0,0,0,0,0
"848","safety",0,0,0,0,0,0,0,0,0,0
"849","measures",0,0,0,0,0,0,0,0,0,0
"850","covid",0,0,0,0,0,0,0,0,0,0
"851","limited",1,0,0,0,0,1,0,0,1,0
"852","access",0,0,0,0,0,0,0,0,0,0
"853","galleries",0,0,0,0,0,0,0,0,0,0
"854","perfectly",0,0,0,0,0,0,0,0,0,0
"855","organised",0,0,0,0,0,0,0,0,0,0
"856","egyptian",0,0,0,0,0,0,0,0,0,0
"857","greek",0,0,0,0,0,0,0,0,0,0
"858","galleries",0,0,0,0,0,0,0,0,0,0
"859","visited",0,0,0,0,0,0,0,0,0,0
"860","time",0,1,0,0,0,0,0,0,0,0
"861","ancient",0,0,0,0,0,0,0,0,1,0
"862","civilisations",0,0,0,0,0,0,0,0,0,0
"863","british",0,0,0,0,0,0,0,0,0,0
"864","museum",0,0,0,0,0,0,0,0,0,0
"865","true",0,0,0,0,0,0,0,0,0,0
"866","treasure",0,1,0,0,1,0,0,1,0,1
"867","trove",0,0,0,0,0,0,0,0,0,0
"868","objects",0,0,0,0,0,0,0,0,0,0
"869","visited",0,0,0,0,0,0,0,0,0,0
"870","occasions",0,0,0,0,0,0,0,0,0,0
"871","concentrating",0,0,0,0,0,0,0,0,0,0
"872","overkill",0,0,0,0,0,0,0,0,0,0
"873","day",0,0,0,0,0,0,0,0,0,0
"874","london",0,0,0,0,0,0,0,0,0,0
"875","couple",0,0,0,0,0,0,0,0,0,0
"876","days",0,0,0,0,0,0,0,0,0,0
"877","booked",0,0,0,0,0,0,0,0,0,0
"878","lockdown",0,0,0,0,0,0,0,0,0,0
"879","fantastic",0,0,0,0,0,0,0,0,0,0
"880","collection",0,0,0,0,0,0,0,0,0,0
"881","adults",0,0,0,0,0,0,0,0,0,0
"882","children",0,0,0,0,0,0,0,0,0,0
"883","alike",0,0,0,0,0,0,0,0,0,0
"884","times",0,0,0,0,0,0,0,0,0,0
"885","building",0,0,0,0,0,0,0,0,0,1
"886","atrium",0,0,0,0,0,0,0,0,0,0
"887","worth",0,0,0,0,0,0,0,0,0,1
"888","visit",0,0,0,0,0,0,0,0,0,1
"889","reading",0,0,0,0,0,0,0,0,0,1
"890","exhibitions",0,0,0,0,0,0,0,0,0,0
"891","curated",0,0,0,0,0,0,0,0,0,0
"892","visited",0,0,0,0,0,0,0,0,0,0
"893","tantra",0,0,0,0,0,0,0,0,0,0
"894","exhibition",0,0,0,0,0,0,0,0,0,0
"895","extremely",0,0,0,0,0,0,0,0,0,0
"896","uncomfortable",0,0,0,0,0,0,0,0,1,0
"897","people",0,0,0,0,0,0,0,0,0,0
"898","left",0,0,0,0,0,0,0,0,0,0
"899","minutes",0,0,0,0,0,0,0,0,0,0
"900","experience",0,0,0,0,0,0,0,0,0,0
"901","return",0,0,0,0,0,0,0,0,0,0
"902","circumstances",0,0,0,0,0,0,0,0,0,0
"903","reason",0,0,0,0,0,0,0,0,0,1
"904","obvious",0,0,0,0,0,0,0,1,0,1
"905","managed",0,0,0,0,0,0,0,0,0,0
"906","personally",0,0,0,0,0,0,0,0,0,0
"907","relished",0,0,0,0,0,0,0,0,0,0
"908","freedom",0,0,0,0,1,0,0,1,0,1
"909","understand",0,0,0,0,0,0,0,0,0,0
"910","system",0,0,0,0,0,0,0,1,0,0
"911","nexess",0,0,0,0,0,0,0,0,0,0
"912","disappointing",0,0,0,0,0,1,0,0,1,0
"913","floor",0,0,0,0,0,0,0,0,0,0
"914","exhibitions",0,0,0,0,0,0,0,0,0,0
"915","closed",0,0,0,0,0,0,0,0,0,0
"916","assuming",0,0,0,0,0,0,0,0,0,0
"917","lack",0,0,0,0,0,0,0,0,1,0
"918","staff",0,0,0,0,0,0,0,0,0,0
"919","andor",0,0,0,0,0,0,0,0,0,0
"920","due",0,0,0,0,0,0,0,0,0,0
"921","current",0,0,0,0,0,0,0,0,0,0
"922","restrictions",0,0,0,0,0,0,0,0,0,0
"923","day",0,0,0,0,0,0,0,0,0,0
"924","exhibits",0,0,0,0,0,0,0,0,0,0
"925","staff",0,0,0,0,0,0,0,0,0,0
"926","size",0,0,0,0,0,0,0,0,0,0
"927","fame",0,0,0,0,0,0,0,0,0,1
"928","museum",0,0,0,0,0,0,0,0,0,0
"929","expecting",0,1,0,0,0,0,0,0,0,0
"930","eyecatching",0,0,0,0,0,0,0,0,0,0
"931","exhibits",0,0,0,0,0,0,0,0,0,0
"932","terms",0,0,0,0,0,0,0,0,0,0
"933","historical",0,0,0,0,0,0,0,0,0,0
"934","significance",0,0,0,0,0,0,0,0,0,0
"935","rosetta",0,0,0,0,0,0,0,0,0,0
"936","stone",1,0,0,0,0,0,0,0,1,0
"937","bit",0,0,0,0,0,0,0,0,0,0
"938","mustsee",0,0,0,0,0,0,0,0,0,0
"939","treasures",0,0,0,0,0,0,0,0,0,0
"940","colonial",0,0,0,0,0,0,0,0,0,0
"941","museum",0,0,0,0,0,0,0,0,0,0
"942","familyfriendly",0,0,0,0,0,0,0,0,0,0
"943","gayfriendly",0,0,0,0,0,0,0,0,0,0
"944","pricey",0,0,0,0,0,0,0,0,0,0
"945","food",0,0,0,0,1,0,0,1,0,1
"946","souvenirs",0,0,0,0,0,0,0,0,0,0
"947","bit",0,0,0,0,0,0,0,0,0,0
"948","disappointing",0,0,0,0,0,1,0,0,1,0
"949","floor",0,0,0,0,0,0,0,0,0,0
"950","moment",0,0,0,0,0,0,0,0,0,0
"951","worth",0,0,0,0,0,0,0,0,0,1
"952","visit",0,0,0,0,0,0,0,0,0,1
"953","support",0,0,0,0,0,0,0,0,0,0
"954","museums",0,0,0,0,0,0,0,0,0,0
"955","museum",0,0,0,0,0,0,0,0,0,0
"956","lots",0,0,0,0,0,0,0,0,0,0
"957","masterpieces",0,0,0,0,0,0,0,0,0,0
"958","nice",0,0,0,0,0,0,0,0,0,0
"959","building",0,0,0,0,0,0,0,0,0,1
"960","nice",0,0,0,0,0,0,0,0,0,0
"961","organisation",0,0,0,0,0,0,0,0,0,0
"962","inside",0,0,0,0,0,0,0,0,0,0
"963","dont",0,0,0,0,0,0,0,0,0,0
"964","travel",0,0,0,0,0,0,0,0,0,0
"965","london",0,0,0,0,0,0,0,0,0,0
"966","fool",0,0,1,0,0,0,0,0,1,0
"967","avoided",0,0,0,0,0,0,0,0,0,0
"968","british",0,0,0,0,0,0,0,0,0,0
"969","museum",0,0,0,0,0,0,0,0,0,0
"970","history",0,0,0,0,0,0,0,0,0,0
"971","dont",0,0,0,0,0,0,0,0,0,0
"972","miss",0,0,0,0,0,0,0,0,0,0
"973","rosetta",0,0,0,0,0,0,0,0,0,0
"974","stone",1,0,0,0,0,0,0,0,1,0
"975","word",0,0,0,0,0,0,0,1,0,1
"976","massive",0,0,0,0,0,0,0,0,0,0
"977","organized",0,0,0,0,0,0,0,0,0,1
"978","clean",0,0,0,0,1,0,0,1,0,1
"979","fell",0,0,0,0,0,1,0,0,1,0
"980","love",0,0,0,0,1,0,0,0,0,1
"981","artifacts",0,0,0,0,0,0,0,0,0,0
"982","history",0,0,0,0,0,0,0,0,0,0
"983","massive",0,0,0,0,0,0,0,0,0,0
"984","building",0,0,0,0,0,0,0,0,0,1
"985","love",0,0,0,0,1,0,0,0,0,1
"986","museum",0,0,0,0,0,0,0,0,0,0
"987","wife",0,0,0,0,0,0,0,0,0,0
"988","museums",0,0,0,0,0,0,0,0,0,0
"989","visit",0,0,0,0,0,0,0,0,0,1
"990","days",0,0,0,0,0,0,0,0,0,0
"991","london",0,0,0,0,0,0,0,0,0,0
"992","booked",0,0,0,0,0,0,0,0,0,0
"993","online",0,0,0,0,0,0,0,0,0,0
"994","easy",0,0,0,0,0,0,0,0,0,0
"995","straight",0,0,0,0,0,0,0,0,0,0
"996","forward",0,0,0,0,0,0,0,0,0,1
"997","free",0,0,0,0,0,0,0,0,0,0
"998","donation",0,0,0,0,0,0,0,0,0,1
"999","dont",0,0,0,0,0,0,0,0,0,0
"1000","worry",0,1,0,1,0,1,0,0,1,0
"1001","plenty",0,0,0,0,0,0,0,0,0,0
"1002","donations",0,0,0,0,0,0,0,0,0,0
"1003","museum",0,0,0,0,0,0,0,0,0,0
"1004","time",0,1,0,0,0,0,0,0,0,0
"1005","museum",0,0,0,0,0,0,0,0,0,0
"1006","world",0,0,0,0,0,0,0,0,0,0
"1007","dedicated",0,0,0,0,0,0,0,0,0,0
"1008","human",0,0,0,0,0,0,0,0,0,0
"1009","history",0,0,0,0,0,0,0,0,0,0
"1010","art",0,1,0,0,1,1,1,0,0,1
"1011","culture",0,0,0,0,0,0,0,0,0,1
"1012","huge",0,0,0,0,0,0,0,0,0,0
"1013","collection",0,0,0,0,0,0,0,0,0,0
"1014","largest",0,0,0,0,0,0,0,0,0,0
"1015","comprehensive",0,0,0,0,0,0,0,0,0,1
"1016","existence",0,0,0,0,0,0,0,0,0,1
"1017","widely",0,0,0,0,0,0,0,0,0,0
"1018","sourced",0,0,0,0,0,0,0,0,0,0
"1019","era",0,0,0,0,0,0,0,0,0,0
"1020","british",0,0,0,0,0,0,0,0,0,0
"1021","empire",0,0,0,0,0,0,0,0,0,0
"1022","ancient",0,0,0,0,0,0,0,0,1,0
"1023","culture",0,0,0,0,0,0,0,0,0,1
"1024","egyptian",0,0,0,0,0,0,0,0,0,0
"1025","culture",0,0,0,0,0,0,0,0,0,1
"1026","ufdb",0,0,0,0,0,0,0,0,0,0
"1027","absolutely",0,0,0,0,0,0,0,0,0,0
"1028","love",0,0,0,0,1,0,0,0,0,1
"1029","british",0,0,0,0,0,0,0,0,0,0
"1030","museum",0,0,0,0,0,0,0,0,0,0
"1031","entrance",0,0,0,0,0,0,0,0,0,0
"1032","free",0,0,0,0,0,0,0,0,0,0
"1033","stay",0,0,0,0,0,0,0,0,0,0
"1034","hour",0,0,0,0,0,0,0,0,0,0
"1035","explore",0,1,0,0,0,0,0,0,0,0
"1036","discover",0,0,0,0,0,0,0,0,0,0
"1037","missed",0,0,0,0,0,0,0,0,0,0
"1038","visit",0,0,0,0,0,0,0,0,0,1
"1039","uf",0,0,0,0,0,0,0,0,0,0
"1040","pleasure",0,0,0,0,0,0,0,0,0,0
"1041","visit",0,0,0,0,0,0,0,0,0,1
"1042","museum",0,0,0,0,0,0,0,0,0,0
"1043","lot",0,0,0,0,0,0,0,0,0,0
"1044","abroad",0,0,0,0,0,0,0,0,0,0
"1045","uk",0,0,0,0,0,0,0,0,0,0
"1046","favourite",0,0,0,0,0,0,0,0,0,0
"1047","time",0,1,0,0,0,0,0,0,0,0
"1048","managed",0,0,0,0,0,0,0,0,0,0
"1049","egyptian",0,0,0,0,0,0,0,0,0,0
"1050","medieval",0,0,0,0,0,0,0,0,0,0
"1051","sections",0,0,0,0,0,0,0,0,0,0
"1052","didnt",0,0,0,0,0,0,0,0,0,0
"1053","spend",0,0,0,0,0,0,0,0,0,0
"1054","time",0,1,0,0,0,0,0,0,0,0
