"","title","writer","written","rating","word","sentiment"
"377","Peace in the British Museum","0art","Oct 2020",5,"quiet","positive"
"378","Peace in the British Museum","0art","Oct 2020",5,"quiet","sadness"
"379","Peace in the British Museum","0art","Oct 2020",5,"ground","trust"
"380","Peace in the British Museum","0art","Oct 2020",5,"exile","anger"
"381","Peace in the British Museum","0art","Oct 2020",5,"exile","fear"
"382","Peace in the British Museum","0art","Oct 2020",5,"exile","negative"
"383","Peace in the British Museum","0art","Oct 2020",5,"exile","sadness"
"384","Peace in the British Museum","0art","Oct 2020",5,"lovely","anticipation"
"385","Peace in the British Museum","0art","Oct 2020",5,"lovely","joy"
"386","Peace in the British Museum","0art","Oct 2020",5,"lovely","positive"
"387","Peace in the British Museum","0art","Oct 2020",5,"lovely","sadness"
"388","Peace in the British Museum","0art","Oct 2020",5,"lovely","surprise"
"389","Peace in the British Museum","0art","Oct 2020",5,"lovely","trust"
"390","Peace in the British Museum","0art","Oct 2020",5,"enjoy","anticipation"
"391","Peace in the British Museum","0art","Oct 2020",5,"enjoy","joy"
"392","Peace in the British Museum","0art","Oct 2020",5,"enjoy","positive"
"393","Peace in the British Museum","0art","Oct 2020",5,"enjoy","trust"
"394","Peace in the British Museum","0art","Oct 2020",5,"peace","anticipation"
"395","Peace in the British Museum","0art","Oct 2020",5,"peace","joy"
"396","Peace in the British Museum","0art","Oct 2020",5,"peace","positive"
"397","Peace in the British Museum","0art","Oct 2020",5,"peace","trust"
"398","Egyptian experience","Lina Y","Oct 2020",5,"limited","anger"
"399","Egyptian experience","Lina Y","Oct 2020",5,"limited","negative"
"400","Egyptian experience","Lina Y","Oct 2020",5,"limited","sadness"
"401","Egyptian experience","Lina Y","Oct 2020",5,"time","anticipation"
"402","Egyptian experience","Lina Y","Oct 2020",5,"ancient","negative"
"403","Well organised and seeing some treasures anew","bsandrs","Sep 2020",5,"true","joy"
"404","Well organised and seeing some treasures anew","bsandrs","Sep 2020",5,"true","positive"
"405","Well organised and seeing some treasures anew","bsandrs","Sep 2020",5,"true","trust"
"406","Well organised and seeing some treasures anew","bsandrs","Sep 2020",5,"treasure","anticipation"
"407","Well organised and seeing some treasures anew","bsandrs","Sep 2020",5,"treasure","joy"
"408","Well organised and seeing some treasures anew","bsandrs","Sep 2020",5,"treasure","positive"
"409","Well organised and seeing some treasures anew","bsandrs","Sep 2020",5,"treasure","trust"
"410","Not only for rainy days","Christa T","Sep 2020",5,"building","positive"
"411","Not only for rainy days","Christa T","Sep 2020",5,"worth","positive"
"412","Not only for rainy days","Christa T","Sep 2020",5,"visit","positive"
"413","Not only for rainy days","Christa T","Sep 2020",5,"reading","positive"
"414","Too many people little room for social distance","David","Sep 2020",1,"uncomfortable","negative"
"415","Slightly strange but well organised","Jt1945","Sep 2020",4,"reason","positive"
"416","Slightly strange but well organised","Jt1945","Sep 2020",4,"obvious","positive"
"417","Slightly strange but well organised","Jt1945","Sep 2020",4,"obvious","trust"
"418","Slightly strange but well organised","Jt1945","Sep 2020",4,"freedom","joy"
"419","Slightly strange but well organised","Jt1945","Sep 2020",4,"freedom","positive"
"420","Slightly strange but well organised","Jt1945","Sep 2020",4,"freedom","trust"
"421","Slightly strange but well organised","Jt1945","Sep 2020",4,"system","trust"
"422","Only 1 floor is open","jas7651","Sep 2020",4,"disappointing","negative"
"423","Only 1 floor is open","jas7651","Sep 2020",4,"disappointing","sadness"
"424","Only 1 floor is open","jas7651","Sep 2020",4,"lack","negative"
"425","A little underwhelming and reeks of Colonialism","DBH","Sep 2020",3,"fame","positive"
"426","A little underwhelming and reeks of Colonialism","DBH","Sep 2020",3,"expecting","anticipation"
"427","A little underwhelming and reeks of Colonialism","DBH","Sep 2020",3,"stone","anger"
"428","A little underwhelming and reeks of Colonialism","DBH","Sep 2020",3,"stone","negative"
"429","This is a British Museum without many British artists and exhibits - all colonialism","Philipopo12","Sep 2020",4,"food","joy"
"430","This is a British Museum without many British artists and exhibits - all colonialism","Philipopo12","Sep 2020",4,"food","positive"
"431","This is a British Museum without many British artists and exhibits - all colonialism","Philipopo12","Sep 2020",4,"food","trust"
"432","Not All Open","Valerie W","Sep 2020",3,"disappointing","negative"
"433","Not All Open","Valerie W","Sep 2020",3,"disappointing","sadness"
"434","Not All Open","Valerie W","Sep 2020",3,"worth","positive"
"435","Not All Open","Valerie W","Sep 2020",3,"visit","positive"
"436","Masterpiece","Gaut","Sep 2020",5,"building","positive"
"437","Masterpiece","Gaut","Sep 2020",5,"fool","disgust"
"438","Masterpiece","Gaut","Sep 2020",5,"fool","negative"
"439","Masterpiece","Gaut","Sep 2020",5,"stone","anger"
"440","Masterpiece","Gaut","Sep 2020",5,"stone","negative"
"441","Let’s go see the mummies ","Laterah Reitsma","Sep 2020",5,"word","positive"
"442","Let’s go see the mummies ","Laterah Reitsma","Sep 2020",5,"word","trust"
"443","Let’s go see the mummies ","Laterah Reitsma","Sep 2020",5,"organized","positive"
"444","Let’s go see the mummies ","Laterah Reitsma","Sep 2020",5,"clean","joy"
"445","Let’s go see the mummies ","Laterah Reitsma","Sep 2020",5,"clean","positive"
"446","Let’s go see the mummies ","Laterah Reitsma","Sep 2020",5,"clean","trust"
"447","Let’s go see the mummies ","Laterah Reitsma","Sep 2020",5,"fell","negative"
"448","Let’s go see the mummies ","Laterah Reitsma","Sep 2020",5,"fell","sadness"
"449","Let’s go see the mummies ","Laterah Reitsma","Sep 2020",5,"love","joy"
"450","Let’s go see the mummies ","Laterah Reitsma","Sep 2020",5,"love","positive"
"451","Let’s go see the mummies ","Laterah Reitsma","Sep 2020",5,"building","positive"
"452","Let’s go see the mummies ","Laterah Reitsma","Sep 2020",5,"love","joy"
"453","Let’s go see the mummies ","Laterah Reitsma","Sep 2020",5,"love","positive"
"454","Totally worth a visit. ","anthony e","Sep 2020",5,"visit","positive"
"455","Totally worth a visit. ","anthony e","Sep 2020",5,"forward","positive"
"456","Totally worth a visit. ","anthony e","Sep 2020",5,"donation","positive"
"457","Totally worth a visit. ","anthony e","Sep 2020",5,"worry","anticipation"
"458","Totally worth a visit. ","anthony e","Sep 2020",5,"worry","fear"
"459","Totally worth a visit. ","anthony e","Sep 2020",5,"worry","negative"
"460","Totally worth a visit. ","anthony e","Sep 2020",5,"worry","sadness"
"461","Totally worth a visit. ","anthony e","Sep 2020",5,"time","anticipation"
"462","London must see","Kitten","Sep 2020",5,"art","anticipation"
"463","London must see","Kitten","Sep 2020",5,"art","joy"
"464","London must see","Kitten","Sep 2020",5,"art","positive"
"465","London must see","Kitten","Sep 2020",5,"art","sadness"
"466","London must see","Kitten","Sep 2020",5,"art","surprise"
"467","London must see","Kitten","Sep 2020",5,"culture","positive"
"468","London must see","Kitten","Sep 2020",5,"comprehensive","positive"
"469","London must see","Kitten","Sep 2020",5,"existence","positive"
"470","London must see","Kitten","Sep 2020",5,"ancient","negative"
"471","London must see","Kitten","Sep 2020",5,"culture","positive"
"472","London must see","Kitten","Sep 2020",5,"culture","positive"
"473","Amazing Museum! ","Miss Travel Blogger","Sep 2020",5,"love","joy"
"474","Amazing Museum! ","Miss Travel Blogger","Sep 2020",5,"love","positive"
"475","Amazing Museum! ","Miss Travel Blogger","Sep 2020",5,"explore","anticipation"
"476","Amazing Museum! ","Miss Travel Blogger","Sep 2020",5,"visit","positive"
"477","World class museum","CapDeathCarpet","Sep 2020",5,"visit","positive"
"478","World class museum","CapDeathCarpet","Sep 2020",5,"time","anticipation"
"479","World class museum","CapDeathCarpet","Sep 2020",5,"time","anticipation"
"480","World class museum","CapDeathCarpet","Sep 2020",5,"visit","positive"
"481","Family visit ","JoJo","Sep 2020",4,"time","anticipation"
"482","Family visit ","JoJo","Sep 2020",4,"visit","positive"
"483","Family visit ","JoJo","Sep 2020",4,"wear","negative"
"484","Family visit ","JoJo","Sep 2020",4,"wear","trust"
"485","British Museum 2.9.20","hilary d","Sep 2020",5,"visit","positive"
"486","British Museum 2.9.20","hilary d","Sep 2020",5,"arrival","anticipation"
"487","Back with some limitations ","Erodotus","Sep 2020",4,"happy","anticipation"
"488","Back with some limitations ","Erodotus","Sep 2020",4,"happy","joy"
"489","Back with some limitations ","Erodotus","Sep 2020",4,"happy","positive"
"490","Back with some limitations ","Erodotus","Sep 2020",4,"happy","trust"
"491","Back with some limitations ","Erodotus","Sep 2020",4,"main","positive"
"492","Back with some limitations ","Erodotus","Sep 2020",4,"ground","trust"
"493","Back with some limitations ","Erodotus","Sep 2020",4,"ancient","negative"
"494","Back with some limitations ","Erodotus","Sep 2020",4,"splendid","joy"
"495","Back with some limitations ","Erodotus","Sep 2020",4,"splendid","positive"
"496","Back with some limitations ","Erodotus","Sep 2020",4,"splendid","surprise"
"497","Good to be back","Christine B","Sep 2020",5,"lower","negative"
"498","Good to be back","Christine B","Sep 2020",5,"lower","sadness"
"499","Good to be back","Christine B","Sep 2020",5,"ground","trust"
"500","Good to be back","Christine B","Sep 2020",5,"visit","positive"
"501","Good to be back","Christine B","Sep 2020",5,"cleaning","positive"
"502","Good to be back","Christine B","Sep 2020",5,"visit","positive"
"503","Enjoyable return to a favourite museum.","annafromlondon","Sep 2020",5,"marked","positive"
"504","Enjoyable return to a favourite museum.","annafromlondon","Sep 2020",5,"ancient","negative"
"505","Enjoyable return to a favourite museum.","annafromlondon","Sep 2020",5,"school","trust"
"506","British Museum","Katie S","Sep 2020",4,"ancient","negative"
"507","British Museum","Katie S","Sep 2020",4,"system","trust"
"508","British Museum","Katie S","Sep 2020",4,"provide","positive"
"509","British Museum","Katie S","Sep 2020",4,"provide","trust"
"510","British Museum","Katie S","Sep 2020",4,"worth","positive"
"511","British Museum","Katie S","Sep 2020",4,"visit","positive"
"512","British Museum","Katie S","Sep 2020",4,"constantly","trust"
"513","British Museum","Katie S","Sep 2020",4,"coming","anticipation"
"514","A New Perspective","Paul James H","Sep 2020",4,"visitor","anticipation"
"515","A New Perspective","Paul James H","Sep 2020",4,"visitor","joy"
"516","A New Perspective","Paul James H","Sep 2020",4,"visitor","positive"
"517","Incredible Collection ","BLS_MTL","Sep 2020",5,"public","anticipation"
"518","Incredible Collection ","BLS_MTL","Sep 2020",5,"public","positive"
"519","Incredible Collection ","BLS_MTL","Sep 2020",5,"masterpiece","joy"
"520","Incredible Collection ","BLS_MTL","Sep 2020",5,"masterpiece","positive"
"521","Incredible Collection ","BLS_MTL","Sep 2020",5,"enjoy","anticipation"
"522","Incredible Collection ","BLS_MTL","Sep 2020",5,"enjoy","joy"
"523","Incredible Collection ","BLS_MTL","Sep 2020",5,"enjoy","positive"
"524","Incredible Collection ","BLS_MTL","Sep 2020",5,"enjoy","trust"
"525","Incredible Collection ","BLS_MTL","Sep 2020",5,"culture","positive"
"526","Post Lock down ","Neil Stevens","Sep 2020",5,"brilliant","anticipation"
"527","Post Lock down ","Neil Stevens","Sep 2020",5,"brilliant","joy"
"528","Post Lock down ","Neil Stevens","Sep 2020",5,"brilliant","positive"
"529","Post Lock down ","Neil Stevens","Sep 2020",5,"brilliant","trust"
"530","Post Lock down ","Neil Stevens","Sep 2020",5,"spent","negative"
"531","Post Lock down ","Neil Stevens","Sep 2020",5,"excellent","joy"
"532","Post Lock down ","Neil Stevens","Sep 2020",5,"excellent","positive"
"533","Post Lock down ","Neil Stevens","Sep 2020",5,"excellent","trust"
"534","Amazing day out","Enigmamike13","Sep 2020",5,"proud","anticipation"
"535","Amazing day out","Enigmamike13","Sep 2020",5,"proud","joy"
"536","Amazing day out","Enigmamike13","Sep 2020",5,"proud","positive"
"537","Amazing day out","Enigmamike13","Sep 2020",5,"proud","trust"
"538","Amazing day out","Enigmamike13","Sep 2020",5,"citizen","positive"
"539","Amazing day out","Enigmamike13","Sep 2020",5,"perfect","anticipation"
"540","Amazing day out","Enigmamike13","Sep 2020",5,"perfect","joy"
"541","Amazing day out","Enigmamike13","Sep 2020",5,"perfect","positive"
"542","Amazing day out","Enigmamike13","Sep 2020",5,"perfect","trust"
"543","Amazing day out","Enigmamike13","Sep 2020",5,"cafe","positive"
"544","Amazing day out","Enigmamike13","Sep 2020",5,"friendly","anticipation"
"545","Amazing day out","Enigmamike13","Sep 2020",5,"friendly","joy"
"546","Amazing day out","Enigmamike13","Sep 2020",5,"friendly","positive"
"547","Amazing day out","Enigmamike13","Sep 2020",5,"friendly","trust"
"548","One of the best museums in the world","Julie M","Sep 2020",5,"visit","positive"
"549","One of the best museums in the world","Julie M","Sep 2020",5,"prepared","anticipation"
"550","One of the best museums in the world","Julie M","Sep 2020",5,"prepared","positive"
"551","One of the best museums in the world","Julie M","Sep 2020",5,"prepared","trust"
"552","One of the best museums in the world","Julie M","Sep 2020",5,"genius","positive"
"553","Lots to see but too crowded","sheepygold","Sep 2020",3,"impression","positive"
"554","Lots to see but too crowded","sheepygold","Sep 2020",3,"quiet","positive"
"555","Lots to see but too crowded","sheepygold","Sep 2020",3,"quiet","sadness"
"556","Lots to see but too crowded","sheepygold","Sep 2020",3,"ground","trust"
"557","Safe way to visit the British Museum","Lalita","Sep 2020",4,"advance","anticipation"
"558","Safe way to visit the British Museum","Lalita","Sep 2020",4,"advance","fear"
"559","Safe way to visit the British Museum","Lalita","Sep 2020",4,"advance","joy"
"560","Safe way to visit the British Museum","Lalita","Sep 2020",4,"advance","positive"
"561","Safe way to visit the British Museum","Lalita","Sep 2020",4,"advance","surprise"
"562","Safe way to visit the British Museum","Lalita","Sep 2020",4,"visit","positive"
"563","Safe way to visit the British Museum","Lalita","Sep 2020",4,"ground","trust"
"564","Safe way to visit the British Museum","Lalita","Sep 2020",4,"stone","anger"
"565","Safe way to visit the British Museum","Lalita","Sep 2020",4,"stone","negative"
"566","Safe way to visit the British Museum","Lalita","Sep 2020",4,"time","anticipation"
"567","Safe way to visit the British Museum","Lalita","Sep 2020",4,"visit","positive"
"568","Safe way to visit the British Museum","Lalita","Sep 2020",4,"system","trust"
"569","Not yet","travelqueenNi","Sep 2020",3,"worth","positive"
"570","Not yet","travelqueenNi","Sep 2020",3,"time","anticipation"
"571","Not yet","travelqueenNi","Sep 2020",3,"journey","anticipation"
"572","Not yet","travelqueenNi","Sep 2020",3,"journey","fear"
"573","Not yet","travelqueenNi","Sep 2020",3,"journey","joy"
"574","Not yet","travelqueenNi","Sep 2020",3,"journey","positive"
"575","Not yet","travelqueenNi","Sep 2020",3,"ground","trust"
"576","Not all open","Roger M","Aug 2020",2,"love","joy"
"577","Not all open","Roger M","Aug 2020",2,"love","positive"
"578","Not all open","Roger M","Aug 2020",2,"deal","anticipation"
